_id,created_at,tweet_content,keyword,user_location,entities,classification
ObjectId(6091f3547ef2d107a4405604),2021-05-04 12:38:58,nubank aumenta meu limite pra 5 mil e eu digo se esperava ou nao,['Nubank'],hogwarts,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:48:46.669Z""},{""classification"":true,""created_at"":""2021-05-10T12:53:36.659Z""},{""classification"":true,""created_at"":""2021-05-10T12:56:23.915Z""}]"
ObjectId(6091f3547ef2d107a4405605),2021-05-04 12:39:21,"é golpe seguido de golpe Nubank e todos os outros cartões de crédito.
No fundo todos nós precisamos aprender nas aulas da Nathalia Arcuri",['Nubank'],"Campina Grande, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T12:26:00.370Z""},{""classification"":false,""created_at"":""2021-05-10T12:54:44.156Z""},{""classification"":false,""created_at"":""2021-05-10T13:12:55.925Z""}]"
ObjectId(6091f3547ef2d107a4405606),2021-05-04 12:39:28,"@gabriellima_004 Por isso q eu prefiro xiaomi zz , a câmera pode perder pro iPhone mais a bateria é o dia todo kkkkkkkk",['Xiaomi'],"Contagem, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'gabriellima_004', 'name': 'lima 🔺', 'id': 1172164441892413442, 'id_str': '1172164441892413442', 'indices': [0, 16]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T12:31:21.214Z""},{""classification"":true,""created_at"":""2021-05-10T12:39:12.155Z""},{""classification"":false,""created_at"":""2021-05-10T12:39:58.668Z""}]"
ObjectId(6091f3547ef2d107a4405607),2021-05-04 12:39:49,"aproveitando que o @nubank na nos TT, bora cobrar o apple pay já que foi promessa de fim de ano",['Nubank'],Vitória da Conquista,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [19, 26]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:54:24.838Z""},{""classification"":true,""created_at"":""2021-05-10T13:48:27.284Z""},{""classification"":true,""created_at"":""2021-05-10T14:28:04.382Z""}]"
ObjectId(6091f3547ef2d107a4405608),2021-05-04 12:39:49,@fridasdaughter E eu aqui também sigo na mó paz sendo testemunha de Xiaomi! 🗣️,['Xiaomi'],Ilha de Lesbos,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'fridasdaughter', 'name': 'lu', 'id': 1275661284055400450, 'id_str': '1275661284055400450', 'indices': [0, 15]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:37:53.218Z""},{""classification"":true,""created_at"":""2021-05-10T12:35:45.722Z""},{""classification"":true,""created_at"":""2021-05-10T13:07:45.161Z""}]"
ObjectId(6091f3547ef2d107a4405609),2021-05-04 12:39:55,"A quem interessar possa, estou com um novo projeto: a @HugMeClub, loja virtual que trabalha com produtos nacionais e importados de diversos setores. Originais de marcas renomadas como Calvin Klein, Tommy Hilfiger, Michael Kors, Carter's, Nike, Puma, dentre outras.",['Nike'],"Belo Horizonte, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'ramaodamassa', 'name': 'Ramon', 'id': 55749053, 'id_str': '55749053', 'indices': [3, 16]}, {'screen_name': 'HugMeClub', 'name': 'Hug Me Club', 'id': 177844326, 'id_str': '177844326', 'indices': [72, 82]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:50:09.356Z""},{""classification"":true,""created_at"":""2021-05-10T13:29:37.660Z""},{""classification"":true,""created_at"":""2021-05-10T13:47:14.008Z""}]"
ObjectId(6091f3547ef2d107a440560a),2021-05-04 12:39:56,"Alô @nubank se tá rolando um aumento de limite, lembra de mim! Quelu mutuuuu",['Nubank'],Rio de Janeiro,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [4, 11]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:54:14.867Z""},{""classification"":true,""created_at"":""2021-05-10T13:01:24.833Z""},{""classification"":true,""created_at"":""2021-05-10T13:25:09.085Z""},{""classification"":true,""created_at"":""2021-05-10T13:25:13.653Z""}]"
ObjectId(6091f3547ef2d107a440560b),2021-05-04 12:40:01,E eu que tenho Nubank a anos e meu limite nunca aumentou nem 1 centavo 🤡🤡,['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T12:41:36.358Z""},{""classification"":false,""created_at"":""2021-05-10T12:56:43.570Z""},{""classification"":false,""created_at"":""2021-05-10T13:03:17.690Z""}]"
ObjectId(6091f3547ef2d107a440560c),2021-05-04 12:40:06,"entao Nubank aumentou varios limites ate de quem nem ta com renda e eu que to com renda e pago tudo em dia, nao tenho, fdp",['Nubank'],Red Room,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T12:55:46.795Z""},{""classification"":false,""created_at"":""2021-05-10T13:00:29.992Z""},{""classification"":false,""created_at"":""2021-05-10T12:59:59.026Z""}]"
ObjectId(6091f3547ef2d107a440560d),2021-05-04 12:40:17,sou datilografa virgem e gosto de coca cola,['Coca cola'],Pará,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:52:00.060Z""},{""classification"":false,""created_at"":""2021-05-10T12:55:50.958Z""},{""classification"":true,""created_at"":""2021-05-10T13:27:45.916Z""}]"
ObjectId(6091f3547ef2d107a440560e),2021-05-04 12:40:19,@P0ssuidao xiaomi redmi note 10!!! (igual ao meu),['Xiaomi'],São Paulo - BR | Porto - PT,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'P0ssuidao', 'name': 'João Freire', 'id': 1888938691, 'id_str': '1888938691', 'indices': [0, 10]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:37:37.014Z""},{""classification"":true,""created_at"":""2021-05-10T12:39:03.113Z""},{""classification"":true,""created_at"":""2021-05-10T12:48:55.253Z""}]"
ObjectId(6091f3547ef2d107a440560f),2021-05-04 12:40:25,sedenta por pontos na shein,['SHEIN'],Guilherme 👼🏽🥀🖤,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:38:08.684Z""},{""classification"":false,""created_at"":""2021-05-10T13:34:11.859Z""},{""classification"":false,""created_at"":""2021-05-10T13:34:35.132Z""}]"
ObjectId(6091f3547ef2d107a4405610),2021-05-04 12:40:25,"vai toma no cu, taxa de 6,50 pra sacar dinheiro no nubank",['Nubank'],"Londrina, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T12:39:43.332Z""},{""classification"":false,""created_at"":""2021-05-10T12:49:52.027Z""},{""classification"":false,""created_at"":""2021-05-10T13:01:18.490Z""}]"
ObjectId(6091f3547ef2d107a4405611),2021-05-04 12:40:33,aposto que se eu for no @Banrisul eles me dão um limite maior do que eu pedi na @nubank,['Nubank'],Porto Alegre -RS,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'Banrisul', 'name': 'Banrisul', 'id': 296257613, 'id_str': '296257613', 'indices': [24, 33]}, {'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [80, 87]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:38:50.780Z""},{""classification"":false,""created_at"":""2021-05-10T12:52:21.828Z""},{""classification"":false,""created_at"":""2021-05-10T12:56:04.595Z""}]"
ObjectId(6091f3547ef2d107a4405612),2021-05-04 12:40:34,"@mviana98_ Movimenta a conta da nubank que tu consegue um cartão deles, mesmo com nome sujo você consegue",['Nubank'],"São Gonçalo, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'mviana98_', 'name': 'Viana', 'id': 2287348307, 'id_str': '2287348307', 'indices': [0, 10]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T13:34:13.101Z""},{""classification"":true,""created_at"":""2021-05-10T13:36:01.032Z""},{""classification"":true,""created_at"":""2021-05-10T13:57:10.628Z""}]"
ObjectId(6091f3547ef2d107a4405613),2021-05-04 12:40:51,"Gente minhas comprinhas da shein estão no Brasil, quanto tempo será p entregar",['SHEIN'],cwb,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:52:53.844Z""},{""classification"":true,""created_at"":""2021-05-10T12:54:01.587Z""},{""classification"":true,""created_at"":""2021-05-10T13:28:03.775Z""}]"
ObjectId(6091f3547ef2d107a4405614),2021-05-04 12:41:03,"@nubank @Joarlens Nubank rapaz 1,00 de limite é uma afronta, estou me sentindo menosprezada 🤣🤣🤣🤣🤣",['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}, {'screen_name': 'Joarlens', 'name': 'Joarlens Afonso', 'id': 2799218177, 'id_str': '2799218177', 'indices': [8, 17]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T12:32:40.335Z""},{""classification"":false,""created_at"":""2021-05-10T12:39:35.058Z""},{""classification"":false,""created_at"":""2021-05-10T12:36:21.661Z""}]"
ObjectId(6091f3547ef2d107a4405615),2021-05-04 12:41:14,@nubank Sustenta sua gracinha 😡,['Nubank'],"Vila Valério, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T12:40:48.290Z""},{""classification"":false,""created_at"":""2021-05-10T12:43:39.126Z""},{""classification"":false,""created_at"":""2021-05-10T12:56:59.231Z""}]"
ObjectId(6091f3547ef2d107a4405616),2021-05-04 12:41:16,@pestanaskrr n eh que ela seja #### mas tbm n eh essas coca cola toda,['Coca cola'],death star,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'pestanaskrr', 'name': 'sa ☘️ ⋮ 📚: six of crows ⍟', 'id': 1149107893381345280, 'id_str': '1149107893381345280', 'indices': [0, 12]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:35:19.777Z""},{""classification"":false,""created_at"":""2021-05-10T13:31:58.286Z""},{""classification"":false,""created_at"":""2021-05-10T13:35:31.027Z""}]"
ObjectId(6091f3547ef2d107a4405618),2021-05-04 12:41:43,@nubank @AckisaMayra A resposta sempre é triste :(((((((((((((((((( kkkk,['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}, {'screen_name': 'AckisaMayra', 'name': 'Áckisa Octa (33-32)🧚🏼\u200d♀️✭', 'id': 1531346412, 'id_str': '1531346412', 'indices': [8, 20]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T13:00:55.163Z""},{""classification"":true,""created_at"":""2021-05-10T13:25:04.460Z""},{""classification"":true,""created_at"":""2021-05-10T13:28:13.709Z""}]"
ObjectId(6091f3547ef2d107a4405619),2021-05-04 12:41:47,Primeira ficada e ele já me pediu uma blusa da Nike,['Nike'],"Vila Velha, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T12:31:25.991Z""},{""classification"":true,""created_at"":""2021-05-10T12:36:34.857Z""},{""classification"":false,""created_at"":""2021-05-10T12:59:47.412Z""}]"
ObjectId(6091f3547ef2d107a440561a),2021-05-04 12:41:55,A nubank ameaçou bloquear meu cartão se não pagasse a fatura kkk,['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T12:31:39.324Z""},{""classification"":false,""created_at"":""2021-05-10T12:55:58.094Z""},{""classification"":false,""created_at"":""2021-05-10T13:00:38.427Z""}]"
ObjectId(6091f3547ef2d107a440561b),2021-05-04 12:42:13,como assim a Nubank tá aumentando o limite dos outros e o meu nada 😔,['Nubank'],Brasil,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T12:35:10.825Z""},{""classification"":false,""created_at"":""2021-05-10T13:01:09.262Z""},{""classification"":false,""created_at"":""2021-05-10T13:00:04.956Z""}]"
ObjectId(6091f3547ef2d107a440561c),2021-05-04 12:42:40,Já no aguardo do e-mail que vai desanimar o resto do dia,[],Brazil,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T12:43:33.741Z""},{""classification"":false,""created_at"":""2021-05-10T12:50:10.996Z""},{""classification"":false,""created_at"":""2021-05-10T12:52:33.212Z""}]"
ObjectId(6091f3547ef2d107a440561d),2021-05-04 12:42:44,Todo mundo ganhando aumento no limite do nubank e eu tendo o pedido do aumento recusado: 🤡🤡🤡,['Nubank'],Brasil,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T12:36:57.097Z""},{""classification"":false,""created_at"":""2021-05-10T13:47:29.673Z""},{""classification"":false,""created_at"":""2021-05-10T13:48:47.474Z""}]"
ObjectId(6091f3547ef2d107a440561e),2021-05-04 12:42:48,"achei que meu pai não iria pagar o boleto da shein... mas ele foi bonzinho 🥺💜, lá vai eu ficar ansiosa pra chegar as coisas",['SHEIN'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:35:36.324Z""},{""classification"":true,""created_at"":""2021-05-10T12:38:16.681Z""},{""classification"":true,""created_at"":""2021-05-10T12:50:00.315Z""}]"
ObjectId(6091f3547ef2d107a440561f),2021-05-04 12:42:44,eu simplesmente ODEIO a @nubank,['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [24, 31]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T13:01:53.961Z""},{""classification"":false,""created_at"":""2021-05-10T13:34:48.587Z""},{""classification"":false,""created_at"":""2021-05-10T13:47:08.254Z""}]"
ObjectId(6091f3547ef2d107a4405620),2021-05-04 12:43:13,Toda vez que eu vejo Nubank nos trending me sobe uma agonia de medo de ser uma notícia ruim &amp; catastrófica.,['Nubank'],Idris,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T13:00:23.347Z""},{""classification"":true,""created_at"":""2021-05-10T13:04:34.441Z""},{""classification"":false,""created_at"":""2021-05-10T13:27:46.212Z""}]"
ObjectId(6091f3547ef2d107a4405621),2021-05-04 12:43:28,"Recebi a encomenda da shein, finalmente acertei nos tamanhos, mas a coleira que mandei vir para o lord é pequena, meu eu nunca acerto 🤦🏻‍♂️",['SHEIN'],Setúbal,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T12:50:39.333Z""},{""classification"":false,""created_at"":""2021-05-10T12:50:47.075Z""},{""classification"":false,""created_at"":""2021-05-10T13:03:32.699Z""}]"
ObjectId(6091f3547ef2d107a4405622),2021-05-04 12:43:31,@IsisOfMine @Rodrigolps_ @nubank Vc tem q pagar no dia ou um dia antes,['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'IsisOfMine', 'name': 'Isah', 'id': 1287055173542715395, 'id_str': '1287055173542715395', 'indices': [0, 11]}, {'screen_name': 'Rodrigolps_', 'name': 'lovezinho', 'id': 487731479, 'id_str': '487731479', 'indices': [12, 24]}, {'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [25, 32]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T12:33:30.857Z""},{""classification"":true,""created_at"":""2021-05-10T13:35:40.142Z""},{""classification"":true,""created_at"":""2021-05-10T13:48:17.420Z""}]"
ObjectId(6091f3547ef2d107a4405623),2021-05-04 12:43:52,"@nubank Poxa, já são 6 anos de anos pontuais sem que eu não tenha sido agraciado em nenhuma delas :/",['Nubank'],Mariana-Mg,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T14:30:28.319Z""},{""classification"":false,""created_at"":""2021-05-10T14:41:05.771Z""},{""classification"":false,""created_at"":""2021-05-10T14:41:32.677Z""}]"
ObjectId(6091f3547ef2d107a4405624),2021-05-04 12:44:11,ia comprar meu presente de aniversário no shopping mas acho q vou pegar no site da nike,['Nike'],Brasil,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:33:22.784Z""},{""classification"":true,""created_at"":""2021-05-10T12:47:52.483Z""},{""classification"":true,""created_at"":""2021-05-10T12:54:40.659Z""}]"
ObjectId(6091f3547ef2d107a4405625),2021-05-04 12:43:53,"a humilhação do pobre, todos com aumento de limite no nubank e o meu nada 🤡",['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:38:42.534Z""},{""classification"":false,""created_at"":""2021-05-10T12:50:25.499Z""},{""classification"":false,""created_at"":""2021-05-10T12:54:25.067Z""}]"
ObjectId(6091f3547ef2d107a4405626),2021-05-04 12:44:14,"ai @nubank tou vendo várias postagens de pessoas que tiveram seus limites aumentados hoje, tou esquecido no churrasco? 😩",['Nubank'],Brasil,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [3, 10]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:36:40.967Z""},{""classification"":true,""created_at"":""2021-05-10T12:39:19.075Z""},{""classification"":false,""created_at"":""2021-05-10T14:03:55.337Z""}]"
ObjectId(6091f3547ef2d107a4405627),2021-05-04 12:44:22,"@nubank bem que podia aumentar meu limite ein, eu pago tudo certinho",['Nubank'],"São Luís, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:35:13.843Z""},{""classification"":true,""created_at"":""2021-05-10T12:39:06.518Z""},{""classification"":true,""created_at"":""2021-05-10T12:50:53.411Z""}]"
